Lesson	Type	No	Name	Sentences_Kor	Sentences_Phon	Sentences_Viet	FileAudio	FileImage
Lesson7	Grammar	1	Def			Tiểu từ biểu hiện ý nghĩa đối chiếu giữa hai sự vật/sự việc (khác với chức năng chỉ chủ đề đã học ở Bài 1).		
Lesson7	Grammar	1	Form			N có patchim + 은 | N không có patchim + 는.		
Lesson7	Grammar	1.1	Exam	라면은 싸요. 불고기는 비쌉니다.	ra-myo-nưn ssa-yô. pul-gô-gi-nưn pi-ssam-ni-ta.	Mì tôm thì rẻ. Bulgogi thì đắt.	https://luandai123.github.io/THTH/L7Gr1.1.mp3	
Lesson7	Grammar	1.2	Exam	수박은 큽니다. 망고는 작습니다.	su-pa-gưn khưm-ni-ta. mang-gô-nưn chak-ssưm-ni-ta.	Dưa hấu thì to. Xoài thì nhỏ.	https://luandai123.github.io/THTH/L7Gr1.2.mp3	
Lesson7	Grammar	1.3	Exam	저는 한국에 살아요. 친구는 베트남에 살아요.	cho-nưn han-gu-gê sa-ra-yô. trin-gu-nưn pê-thư-na-mê sa-ra-yô.	Tôi thì sống ở Hàn Quốc. Bạn tôi thì sống ở Việt Nam.	https://luandai123.github.io/THTH/L7Gr1.3.mp3	
Lesson7	Grammar	2	Struc	동사/형용사 "으" 탈락 — Lược bỏ nguyên âm "으" (bất quy tắc)				
Lesson7	Grammar	2	Def			Với động từ/tính từ có thân từ kết thúc bằng nguyên âm "으" (아프다, 예쁘다...), khi gặp đuôi bắt đầu bằng nguyên âm 아/어, nguyên âm "으" bị lược bỏ.		
Lesson7	Grammar	2	Form			Âm tiết trước "으" có nguyên âm ㅏ/ㅗ → kết hợp với 아요 | Các trường hợp còn lại → kết hợp với 어요.		
Lesson7	Grammar	2.1	Exam	배가 너무 고파요.	pê-ga no-mu gô-pha-yô.	Tôi đói bụng quá.	https://luandai123.github.io/THTH/L7Gr2.1.mp3	
Lesson7	Grammar	2.2	Exam	민준 씨는 키가 커요.	min-chun sxi-nưn khi-ga kho-yô.	Anh Min Jun cao.	https://luandai123.github.io/THTH/L7Gr2.2.mp3	
Lesson7	Grammar	2.3	Exam	저는 어제 아팠어요.	cho-nưn o-chê a-pha-sso-yô.	Hôm qua tôi bị ốm.	https://luandai123.github.io/THTH/L7Gr2.3.mp3	
Lesson7	Grammar	3	Struc	V-고 싶다 — Muốn làm gì				
Lesson7	Grammar	3	Def			Kết hợp với động từ để biểu hiện nguyện vọng của người nói. Với chủ ngữ ngôi thứ ba, dùng -고 싶어 하다.		
Lesson7	Grammar	3	Form			Thân động từ + 고 싶다/싶어요/싶습니다 (ngôi 1,2) | Thân động từ + 고 싶어 하다 (ngôi 3).		
Lesson7	Grammar	3.1	Exam	저는 한국에 가고 싶어요.	cho-nưn han-gu-gê ga-gô sxi-po-yô.	Tôi muốn đi Hàn Quốc.	https://luandai123.github.io/THTH/L7Gr3.1.mp3	
Lesson7	Grammar	3.2	Exam	저는 컴퓨터를 사고 싶습니다.	cho-nưn khom-phyu-tho-rưl sa-gô sxip-ssưm-ni-ta.	Tôi muốn mua máy vi tính.	https://luandai123.github.io/THTH/L7Gr3.2.mp3	
Lesson7	Grammar	3.3	Exam	화 씨는 한국어를 배우고 싶어해요.	hoa sxi-nưn han-gu-go-rưl pê-u-gô sxi-po-hê-yô.	Chị Hoa muốn học tiếng Hàn.	https://luandai123.github.io/THTH/L7Gr3.3.mp3	
Lesson7	Speaking	1	Struc	Hội thoại 1 — Yoo Na mua táo và cá				
Lesson7	Speaking	1.1	Exam	아주머니, 이 사과 얼마예요?	a-chu-mo-ni, i sa-goa ol-ma-yê-yô?	Cô ơi, quả táo này giá bao nhiêu ạ?	https://luandai123.github.io/THTH/L7Sp1.1.mp3	
Lesson7	Speaking	1.2	Exam	한 개에 1,000원이에요.	han gê-ê tro-nuôn-i-ê-yô.	Một quả 1.000 won.	https://luandai123.github.io/THTH/L7Sp1.2.mp3	
Lesson7	Speaking	1.3	Exam	생선은 얼마예요?	sêng-so-nưn ol-ma-yê-yô?	Cá giá bao nhiêu ạ?	https://luandai123.github.io/THTH/L7Sp1.3.mp3	
Lesson7	Speaking	1.4	Exam	세 마리에 5,000원이에요.	sê ma-ri-ê ô-tro-nuôn-i-ê-yô.	Ba con 5.000 won.	https://luandai123.github.io/THTH/L7Sp1.4.mp3	
Lesson7	Speaking	1.5	Exam	사과 두 개하고 생선 세 마리 주세요.	sa-goa tu gê-ha-gô sêng-son sê ma-ri chu-sê-yô.	Cho tôi hai quả táo và ba con cá.	https://luandai123.github.io/THTH/L7Sp1.5.mp3	
Lesson7	Speaking	2	Struc	Hội thoại 2 — Mua vở và hộp bút				
Lesson7	Speaking	2.1	Exam	공책을 사고 싶어요.	gông-trrê-gưl sa-gô sxi-po-yô.	Tôi muốn mua vở.	https://luandai123.github.io/THTH/L7Sp2.1.mp3	
Lesson7	Speaking	2.2	Exam	이 공책은 어때요?	i gông-trrê-gưn o-tê-yô?	Quyển vở này thế nào ạ?	https://luandai123.github.io/THTH/L7Sp2.2.mp3	
Lesson7	Speaking	2.3	Exam	좋아요. 필통은 어디에 있어요?	chô-a-yô. phil-thông-ưn o-ti-ê i-sso-yô?	Được đấy. Hộp bút ở đâu vậy?	https://luandai123.github.io/THTH/L7Sp2.3.mp3	
Lesson7	Speaking	2.4	Exam	저기 있습니다.	cho-gi it-ssưm-ni-ta.	Ở đằng kia ạ.	https://luandai123.github.io/THTH/L7Sp2.4.mp3	
Lesson7	Speaking	2.5	Exam	저 필통이 예뻐요. 공책 세 권하고 필통 한 개 주세요.	cho phil-thông-i yê-ppo-yô. gông-trrêk sê guôn-ha-gô phil-thông han gê chu-sê-yô.	Hộp bút kia đẹp. Cho tôi ba quyển vở và một hộp bút.	https://luandai123.github.io/THTH/L7Sp2.5.mp3	
Lesson7	Pronunciation	1	Struc	경음화 (2) — Âm hoá căng khi gặp danh từ chỉ đơn vị				
Lesson7	Pronunciation	1	Def			Khi số từ có patchim ㄹ hoặc ㄴ đứng trước một số danh từ chỉ đơn vị bắt đầu bằng ㄱ,ㄷ,ㅅ,ㅈ, phụ âm đầu của danh từ đơn vị có xu hướng bị đọc căng hơn trong khẩu ngữ tự nhiên.		
Lesson7	Pronunciation	1	Form			한 개[한 개], 여덟 개[여덜 깨] (khẩu ngữ nhanh).		
Lesson7	Pronunciation	1.1	Exam	한 개	han gê	một cái	https://luandai123.github.io/THTH/L7Pr1.1.mp3	
Lesson7	Pronunciation	1.2	Exam	세 권	sê guôn	ba quyển	https://luandai123.github.io/THTH/L7Pr1.2.mp3	
Lesson8	Subject	0	Subj	음식 (Món ăn - Đặt món tại quán ăn)				
Lesson8	Vocabulary	1	Struc	Món ăn Hàn Quốc (한국 음식)				
Lesson8	Vocabulary	1.1	Exam	밥	pap	Cơm	https://luandai123.github.io/THTH/L8Vo1.1.mp3	https://luandai123.github.io/THTH/L8Vo1.1.png
Lesson8	Vocabulary	1.1.ex	Exam	저는 밥을 먹습니다.	cho-nưn pa-pưl mok-ssưm-ni-ta.	Tôi ăn cơm.	https://luandai123.github.io/THTH/L8Vo1.1.ex.mp3	
Lesson8	Vocabulary	1.1.tip	Def			[MẸO] "밥" là từ cơ bản nhất trong tiếng Hàn về ẩm thực!		
Lesson8	Vocabulary	1.2	Exam	김치	gim-trri	Kim chi	https://luandai123.github.io/THTH/L8Vo1.2.mp3	https://luandai123.github.io/THTH/L8Vo1.2.png
Lesson8	Vocabulary	1.2.ex	Exam	김치가 맵습니다.	gim-trri-ga mêp-ssưm-ni-ta.	Kim chi cay.	https://luandai123.github.io/THTH/L8Vo1.2.ex.mp3	
Lesson8	Vocabulary	1.2.tip	Def			 [MẸO] "김치" là món ăn biểu tượng của Hàn Quốc, học trực tiếp!		
Lesson8	Vocabulary	1.3	Exam	된장찌개	tuên-chang-tchi-gê	Canh tương đậu	https://luandai123.github.io/THTH/L8Vo1.3.mp3	https://luandai123.github.io/THTH/L8Vo1.3.png
Lesson8	Vocabulary	1.3.ex	Exam	된장찌개는 조금 짭니다.	tuên-chang-tchi-gê-nưn chô-gưm tchap-ssưm-ni-ta.	Canh tương đậu hơi mặn.	https://luandai123.github.io/THTH/L8Vo1.3.ex.mp3	
Lesson8	Vocabulary	1.3.tip	Def			[MẸO] "된장(된醬)" = tương đậu lên men + "찌개" = món canh/lẩu!		
Lesson8	Vocabulary	1.4	Exam	비빔밥	pi-pim-pap	Cơm trộn	https://luandai123.github.io/THTH/L8Vo1.4.mp3	https://luandai123.github.io/THTH/L8Vo1.4.png
Lesson8	Vocabulary	1.4.ex	Exam	비빔밥이 맛있습니다.	pi-pim-pa-pi ma-sit-ssưm-ni-ta.	Cơm trộn ngon.	https://luandai123.github.io/THTH/L8Vo1.4.ex.mp3	
Lesson8	Vocabulary	1.4.tip	Def			 [MẸO] "비비다"(trộn) + "밥"(cơm) → cơm trộn = bibimbap!		
Lesson8	Vocabulary	1.5	Exam	냉면	nêng-myon	Mì lạnh	https://luandai123.github.io/THTH/L8Vo1.5.mp3	https://luandai123.github.io/THTH/L8Vo1.5.png
Lesson8	Vocabulary	1.5.ex	Exam	여름에 냉면을 먹습니다.	nyo-rư-mê nêng-myo-nưl mok-ssưm-ni-ta.	Mùa hè ăn mì lạnh.	https://luandai123.github.io/THTH/L8Vo1.5.ex.mp3	
Lesson8	Vocabulary	1.5.tip	Def			[MẸO] "냉(冷)" = lạnh + "면(麵)" = mì → mì ăn lạnh!		
Lesson8	Vocabulary	1.6	Exam	떡	ttok	Bánh gạo (tteok)	https://luandai123.github.io/THTH/L8Vo1.6.mp3	https://luandai123.github.io/THTH/L8Vo1.6.png
Lesson8	Vocabulary	1.6.ex	Exam	떡이 답니다.	tto-gi tam-ni-ta.	Bánh gạo ngọt.	https://luandai123.github.io/THTH/L8Vo1.6.ex.mp3	
Lesson8	Vocabulary	1.6.tip	Def			[MẸO] "떡" là món bánh làm từ bột gạo, từ thuần Hàn cơ bản!		
Lesson8	Vocabulary	1.7	Exam	갈비탕	gal-pi-thang	Canh sườn	https://luandai123.github.io/THTH/L8Vo1.7.mp3	https://luandai123.github.io/THTH/L8Vo1.7.png
Lesson8	Vocabulary	1.7.ex	Exam	갈비탕을 좋아합니다.	gal-pi-thang-ưl chô-a-ham-ni-ta.	Tôi thích canh sườn.	https://luandai123.github.io/THTH/L8Vo1.7.ex.mp3	
Lesson8	Vocabulary	1.7.tip	Def			 [MẸO] "갈비"(sườn) + "탕(湯)"(canh) → canh sườn!		
Lesson8	Vocabulary	1.8	Exam	삼계탕	sam-gyê-thang	Gà hầm sâm	https://luandai123.github.io/THTH/L8Vo1.8.mp3	https://luandai123.github.io/THTH/L8Vo1.8.png
Lesson8	Vocabulary	1.8.ex	Exam	삼계탕은 몸에 좋습니다.	sam-gyê-thang-ưn mô-mê chô-ssưm-ni-ta.	Gà hầm sâm tốt cho sức khoẻ.	https://luandai123.github.io/THTH/L8Vo1.8.ex.mp3	
Lesson8	Vocabulary	1.8.tip	Def			 [MẸO] "삼(蔘)"(sâm) + "계(鷄)"(gà) + "탕"(canh) → gà hầm sâm!		
Lesson8	Vocabulary	1.9	Exam	볶음밥	pô-kkưm-pap	Cơm rang	https://luandai123.github.io/THTH/L8Vo1.9.mp3	https://luandai123.github.io/THTH/L8Vo1.9.png
Lesson8	Vocabulary	1.9.ex	Exam	볶음밥을 먹고 싶어요.	pô-kkưm-pa-bưl mok-kko sxi-po-yô.	Tôi muốn ăn cơm rang.	https://luandai123.github.io/THTH/L8Vo1.9.ex.mp3	
Lesson8	Vocabulary	1.9.tip	Def			[MẸO] "볶다"(rang/xào) + "밥"(cơm) → cơm rang!		
Lesson8	Vocabulary	1.10	Exam	국수	guk-ssu	Mì nước	https://luandai123.github.io/THTH/L8Vo1.10.mp3	https://luandai123.github.io/THTH/L8Vo1.10.png
Lesson8	Vocabulary	1.10.ex	Exam	국수가 시원합니다.	guk-ssu-ga sxi-uôn-ham-ni-ta.	Mì nước mát.	https://luandai123.github.io/THTH/L8Vo1.10.ex.mp3	
Lesson8	Vocabulary	1.10.tip	Def			 [MẸO] "국수" là món mì nước truyền thống, từ thuần Hàn!		
Lesson8	Vocabulary	2	Struc	Mùi vị (맛 1, 2)				
Lesson8	Vocabulary	2.1	Exam	맛있다	ma-sit-tta	Ngon	https://luandai123.github.io/THTH/L8Vo2.1.mp3	https://luandai123.github.io/THTH/L8Vo2.1.png
Lesson8	Vocabulary	2.1.ex	Exam	이 음식이 맛있습니다.	i ưm-sxi-gi ma-sit-ssưm-ni-ta.	Món ăn này ngon.	https://luandai123.github.io/THTH/L8Vo2.1.ex.mp3	
Lesson8	Vocabulary	2.1.tip	Def			[MẸO] "맛(vị)" + "있다"(có) → có vị ngon = ngon!		
Lesson8	Vocabulary	2.2	Exam	맛없다	ma-sop-tta	Không ngon	https://luandai123.github.io/THTH/L8Vo2.2.mp3	https://luandai123.github.io/THTH/L8Vo2.2.png
Lesson8	Vocabulary	2.2.ex	Exam	이 음식이 맛없습니다.	i ưm-sxi-gi ma-sop-ssưm-ni-ta.	Món ăn này không ngon.	https://luandai123.github.io/THTH/L8Vo2.2.ex.mp3	
Lesson8	Vocabulary	2.2.tip	Def			[MẸO] "맛" + "없다"(không có) → không có vị ngon!		
Lesson8	Vocabulary	2.3	Exam	달다	tal-tta	Ngọt	https://luandai123.github.io/THTH/L8Vo2.3.mp3	https://luandai123.github.io/THTH/L8Vo2.3.png
Lesson8	Vocabulary	2.3.ex	Exam	아이스크림은 답니다.	a-i-sư-khư-ri-mưn tam-ni-ta.	Kem ngọt.	https://luandai123.github.io/THTH/L8Vo2.3.ex.mp3	
Lesson8	Vocabulary	2.3.tip	Def			[MẸO] "달다" một âm tiết, học thuộc trực tiếp!		
Lesson8	Vocabulary	2.4	Exam	쓰다	ssư-ta	Đắng	https://luandai123.github.io/THTH/L8Vo2.4.mp3	https://luandai123.github.io/THTH/L8Vo2.4.png
Lesson8	Vocabulary	2.4.ex	Exam	커피는 씁니다.	kho-phi-nưn ssưm-ni-ta.	Cà phê đắng.	https://luandai123.github.io/THTH/L8Vo2.4.ex.mp3	
Lesson8	Vocabulary	2.4.tip	Def			[MẸO] Lưu ý: 쓰다 (đắng) là động từ bất quy tắc ㅡ, giống 아프다!		
Lesson8	Vocabulary	2.5	Exam	짜다	tcha-ta	Mặn	https://luandai123.github.io/THTH/L8Vo2.5.mp3	https://luandai123.github.io/THTH/L8Vo2.5.png
Lesson8	Vocabulary	2.5.ex	Exam	소금은 짭니다.	sô-gư-mưn tchap-ssưm-ni-ta.	Muối mặn.	https://luandai123.github.io/THTH/L8Vo2.5.ex.mp3	
Lesson8	Vocabulary	2.5.tip	Def			[MẸO] "짜다" một âm tiết, dễ nhớ!		
Lesson8	Vocabulary	2.6	Exam	시다	sxi-ta	Chua	https://luandai123.github.io/THTH/L8Vo2.6.mp3	https://luandai123.github.io/THTH/L8Vo2.6.png
Lesson8	Vocabulary	2.6.ex	Exam	레몬은 십니다.	rê-mô-nưn sxim-ni-ta.	Chanh chua.	https://luandai123.github.io/THTH/L8Vo2.6.ex.mp3	
Lesson8	Vocabulary	2.6.tip	Def			[MẸO] "시다" chỉ vị chua, thường đi với trái cây có múi!		
Lesson8	Vocabulary	2.7	Exam	맵다	mêp-tta	Cay	https://luandai123.github.io/THTH/L8Vo2.7.mp3	https://luandai123.github.io/THTH/L8Vo2.7.png
Lesson8	Vocabulary	2.7.ex	Exam	고추는 맵습니다.	gô-trru-nưn mêp-ssưm-ni-ta.	Ớt cay.	https://luandai123.github.io/THTH/L8Vo2.7.ex.mp3	
Lesson8	Vocabulary	2.7.tip	Def			[MẸO] Lưu ý: 맵다 là tính từ bất quy tắc ㅂ (맵 + 어요 → 매워요)!		
Lesson8	Vocabulary	2.8	Exam	싱겁다	sxin-gop-tta	Nhạt	https://luandai123.github.io/THTH/L8Vo2.8.mp3	https://luandai123.github.io/THTH/L8Vo2.8.png
Lesson8	Vocabulary	2.8.ex	Exam	이 국은 싱겁습니다.	i gu-gưn sxin-gop-ssưm-ni-ta.	Canh này nhạt.	https://luandai123.github.io/THTH/L8Vo2.8.ex.mp3	
Lesson8	Vocabulary	2.8.tip	Def			[MẸO] Trái nghĩa với 짜다(mặn) — cũng là tính từ bất quy tắc ㅂ!		
Lesson8	Vocabulary	3	Struc	Từ liên quan đến quán ăn (식당 관련 어휘)				
Lesson8	Vocabulary	3.1	Exam	숟가락	sut-kka-rak	Thìa	https://luandai123.github.io/THTH/L8Vo3.1.mp3	https://luandai123.github.io/THTH/L8Vo3.1.png
Lesson8	Vocabulary	3.1.ex	Exam	숟가락으로 먹습니다.	sut-kka-ra-gư-rô mok-ssưm-ni-ta.	Ăn bằng thìa.	https://luandai123.github.io/THTH/L8Vo3.1.ex.mp3	
Lesson8	Vocabulary	3.1.tip	Def			[MẸO] "숟가락" là dụng cụ ăn cơm/canh cơ bản của người Hàn!		
Lesson8	Vocabulary	3.2	Exam	젓가락	chot-kka-rak	Đũa	https://luandai123.github.io/THTH/L8Vo3.2.mp3	https://luandai123.github.io/THTH/L8Vo3.2.png
Lesson8	Vocabulary	3.2.ex	Exam	젓가락으로 먹습니다.	chot-kka-ra-gư-rô mok-ssưm-ni-ta.	Ăn bằng đũa.	https://luandai123.github.io/THTH/L8Vo3.2.ex.mp3	
Lesson8	Vocabulary	3.2.tip	Def			[MẸO] Người Hàn dùng cả thìa và đũa cùng lúc khi ăn cơm!		
Lesson8	Vocabulary	3.3	Exam	메뉴	mê-nyu	Thực đơn	https://luandai123.github.io/THTH/L8Vo3.3.mp3	https://luandai123.github.io/THTH/L8Vo3.3.png
Lesson8	Vocabulary	3.3.ex	Exam	메뉴를 보여 주세요.	mê-nyu-rưl pô-yo chu-sê-yô.	Cho tôi xem thực đơn.	https://luandai123.github.io/THTH/L8Vo3.3.ex.mp3	
Lesson8	Vocabulary	3.3.tip	Def			[MẸO] "메뉴" phiên âm từ "menu" (tiếng Anh)!		
Lesson8	Vocabulary	3.4	Exam	종업원	chông-o-puôn	Người phục vụ	https://luandai123.github.io/THTH/L8Vo3.4.mp3	https://luandai123.github.io/THTH/L8Vo3.4.png
Lesson8	Vocabulary	3.4.ex	Exam	종업원을 부릅니다.	chông-o-puô-nưl pu-rưm-ni-ta.	Gọi người phục vụ.	https://luandai123.github.io/THTH/L8Vo3.4.ex.mp3	
Lesson8	Vocabulary	3.4.tip	Def			 [MẸO] "종업(從業)" = theo nghề + "원(員)" = viên → nhân viên phục vụ!		
Lesson8	Vocabulary	3.5	Exam	주문하다	chu-mun-ha-đa	Gọi món	https://luandai123.github.io/THTH/L8Vo3.5.mp3	https://luandai123.github.io/THTH/L8Vo3.5.png
Lesson8	Vocabulary	3.5.ex	Exam	음식을 주문합니다.	ưm-sxi-gưl chu-mun-ham-ni-ta.	Gọi món ăn.	https://luandai123.github.io/THTH/L8Vo3.5.ex.mp3	
Lesson8	Vocabulary	3.5.tip	Def			[MẸO] "주문(注文)" = chú văn (đặt hàng) → gọi món, đặt hàng!		
Lesson8	Vocabulary	3.6	Exam	계산하다	gyê-san-ha-đa	Tính tiền	https://luandai123.github.io/THTH/L8Vo3.6.mp3	https://luandai123.github.io/THTH/L8Vo3.6.png
Lesson8	Vocabulary	3.6.ex	Exam	여기서 계산합니다.	yo-gi-so gyê-san-ham-ni-ta.	Tính tiền ở đây.	https://luandai123.github.io/THTH/L8Vo3.6.ex.mp3	
Lesson8	Vocabulary	3.6.tip	Def			 [MẸO] "계산(計算)" = kế toán/tính toán (Hán-Việt) → tính tiền!		
Lesson8	Grammar	1	Struc	V-겠- — Ý định, sẽ				
Lesson8	Grammar	1	Def			Kết hợp vào thân động từ để thể hiện ý định thực hiện một hành động, nghĩa tương đương "sẽ" trong tiếng Việt.		
Lesson8	Grammar	1	Form			Thân động từ + 겠어요/겠습니다.		
Lesson8	Grammar	1.1	Exam	저는 콜라를 마시겠어요.	cho-nưn khôl-ra-rưl ma-sxi-gê-sso-yô.	Tôi sẽ uống Coca Cola.	https://luandai123.github.io/THTH/L8Gr1.1.mp3	
Lesson8	Grammar	1.2	Exam	저는 비빔밥을 먹겠습니다.	cho-nưn pi-pim-pa-pưl mok-kkê-ssưm-ni-ta.	Tôi sẽ ăn cơm trộn.	https://luandai123.github.io/THTH/L8Gr1.2.mp3	
Lesson8	Grammar	1.3	Exam	안 씨, 무엇을 드시겠어요?	an sxi, mu-o-sưl tư-sxi-gê-sso-yô?	Anh An, anh sẽ dùng món gì ạ?	https://luandai123.github.io/THTH/L8Gr1.3.mp3	
Lesson8	Grammar	2	Struc	V/A-지 않다 — Không (phủ định dài)				
Lesson8	Grammar	2	Def			Gắn vào sau thân động từ/tính từ để biểu hiện dạng câu phủ định, nghĩa tương đương "không" trong tiếng Việt.		
Lesson8	Grammar	2	Form			Thân động từ/tính từ + 지 않다/않아요/않습니다.		
Lesson8	Grammar	2.1	Exam	주말에는 바쁘지 않아요.	chu-ma-rê-nưn pa-ppư-chi a-na-yô.	Cuối tuần tôi không bận.	https://luandai123.github.io/THTH/L8Gr2.1.mp3	
Lesson8	Grammar	2.2	Exam	이 케이크는 달지 않습니다.	i khê-i-khư-nưn tal-chi an-ssưm-ni-ta.	Cái bánh kem này không ngọt.	https://luandai123.github.io/THTH/L8Gr2.2.mp3	
Lesson8	Grammar	2.3	Exam	저는 김치를 먹지 않습니다.	cho-nưn gim-trri-rưl mok-chi an-ssưm-ni-ta.	Tôi không ăn kim chi.	https://luandai123.github.io/THTH/L8Gr2.3.mp3	
Lesson8	Grammar	3	Struc	V-(으)세요 — Hãy, vui lòng, xin mời				
Lesson8	Grammar	3	Def			Gắn vào sau thân động từ để thể hiện sự yêu cầu lịch sự, nghĩa tương đương "hãy, vui lòng, xin mời" trong tiếng Việt.		
Lesson8	Grammar	3	Form			Thân động từ kết thúc nguyên âm + 세요 | Thân động từ kết thúc phụ âm + 으세요.		
Lesson8	Grammar	3.1	Exam	우유를 주세요.	u-yu-rưl chu-sê-yô.	Hãy cho tôi sữa.	https://luandai123.github.io/THTH/L8Gr3.1.mp3	
Lesson8	Grammar	3.2	Exam	여기에 앉으세요.	yo-gi-ê an-chư-sê-yô.	Hãy ngồi vào đây.	https://luandai123.github.io/THTH/L8Gr3.2.mp3	
Lesson8	Grammar	3.3	Exam	여덟 시에 학교에 오세요.	yo-tol sxi-ê hak-kkyô-ê ô-sê-yô.	Hãy đến trường lúc 8 giờ.	https://luandai123.github.io/THTH/L8Gr3.3.mp3	
Lesson8	Speaking	1	Struc	Hội thoại 1 — Phong & Su Bin (풍 & 수빈): Món ăn yêu thích				
Lesson8	Speaking	1.1	Exam	수빈 씨, 무슨 음식을 좋아해요?	su-pin sxi, mu-sưn ưm-sxi-gưl chô-a-hê-yô?	Su Bin ơi, bạn thích món ăn gì?	https://luandai123.github.io/THTH/L8Sp1.1.mp3	
Lesson8	Speaking	1.2	Exam	저는 김밥을 좋아해요. 풍 씨는요?	cho-nưn gim-ppa-bưl chô-a-hê-yô. phung sxi-nư-nyô?	Tôi thích kimbap. Còn anh Phong thì sao?	https://luandai123.github.io/THTH/L8Sp1.2.mp3	
Lesson8	Speaking	1.3	Exam	저는 된장찌개를 좋아해요.	cho-nưn tuên-chang-tchi-gê-rưl chô-a-hê-yô.	Tôi thích canh tương đậu.	https://luandai123.github.io/THTH/L8Sp1.3.mp3	
Lesson8	Speaking	2	Struc	Hội thoại 2 — Nam & Ji Won (남 & 지원): Cà phê và trà xanh				
Lesson8	Speaking	2.1	Exam	남 씨, 커피를 좋아해요?	nam sxi, kho-phi-rưl chô-a-hê-yô?	Anh Nam ơi, anh có thích cà phê không?	https://luandai123.github.io/THTH/L8Sp2.1.mp3	
Lesson8	Speaking	2.2	Exam	네, 좋아해요. 지원 씨는요?	nê, chô-a-hê-yô. chi-uôn sxi-nư-nyô?	Có, tôi thích. Còn Ji Won thì sao?	https://luandai123.github.io/THTH/L8Sp2.2.mp3	
Lesson8	Speaking	2.3	Exam	저는 녹차를 좋아해요.	cho-nưn nôk-trra-rưl chô-a-hê-yô.	Tôi thích trà xanh.	https://luandai123.github.io/THTH/L8Sp2.3.mp3	
Lesson8	Speaking	2.4	Exam	녹차가 달아요?	nôk-trra-ga ta-ra-yô?	Trà xanh có ngọt không?	https://luandai123.github.io/THTH/L8Sp2.4.mp3	
Lesson8	Speaking	2.5	Exam	아니요, 달지 않아요.	a-ni-yô, tal-chi a-na-yô.	Không, không ngọt.	https://luandai123.github.io/THTH/L8Sp2.5.mp3	
Lesson8	Pronunciation	1	Struc	ㅂ 불규칙 — Bất quy tắc ㅂ (khi phát âm nối với đuôi 아/어)				
Lesson8	Pronunciation	1	Def			Với một số tính từ có patchim ㅂ (như 맵다, 싱겁다), khi kết hợp với đuôi -아요/어요, patchim ㅂ biến thành 우 rồi kết hợp thành 워요.		
Lesson8	Pronunciation	1	Form			맵다 → 매우 + 어요 → 매워요 | 싱겁다 → 싱거우 + 어요 → 싱거워요.		
Lesson8	Pronunciation	1.1	Exam	매워요	mê-uo-yô	cay → biến âm từ 맵다	https://luandai123.github.io/THTH/L8Pr1.1.mp3	
Lesson8	Pronunciation	1.2	Exam	싱거워요	sxin-go-uo-yô	nhạt → biến âm từ 싱겁다	https://luandai123.github.io/THTH/L8Pr1.2.mp3	
Lesson9	Subject	0	Subj	집 (Nhà cửa)				
Lesson9	Vocabulary	1	Struc	Từ chỉ phương hướng và vị trí (위치와 방향)				
Lesson9	Vocabulary	1.1	Exam	위	uy	Trên	https://luandai123.github.io/THTH/L9Vo1.1.mp3	https://luandai123.github.io/THTH/L9Vo1.1.png
Lesson9	Vocabulary	1.1.ex	Exam	책상 위에 책이 있습니다.	trrêk-ssang uy-ê trrê-gi it-ssưm-ni-ta.	Trên bàn có sách.	https://luandai123.github.io/THTH/L9Vo1.1.ex.mp3	
Lesson9	Vocabulary	1.1.tip	Def			[MẸO] "위" một âm tiết, chỉ vị trí phía trên!		
Lesson9	Vocabulary	1.2	Exam	아래	a-rê	Dưới	https://luandai123.github.io/THTH/L9Vo1.2.mp3	https://luandai123.github.io/THTH/L9Vo1.2.png
Lesson9	Vocabulary	1.2.ex	Exam	책상 아래에 가방이 있습니다.	trrêk-ssang a-rê-ê ga-pang-i it-ssưm-ni-ta.	Dưới bàn có cặp sách.	https://luandai123.github.io/THTH/L9Vo1.2.ex.mp3	
Lesson9	Vocabulary	1.2.tip	Def			[MẸO] Trái nghĩa với 위(trên) — luôn học chung cặp!		
Lesson9	Vocabulary	1.3	Exam	안	an	Trong	https://luandai123.github.io/THTH/L9Vo1.3.mp3	https://luandai123.github.io/THTH/L9Vo1.3.png
Lesson9	Vocabulary	1.3.ex	Exam	방 안에 침대가 있습니다.	pang a-nê trrim-tê-ga it-ssưm-ni-ta.	Trong phòng có giường.	https://luandai123.github.io/THTH/L9Vo1.3.ex.mp3	
Lesson9	Vocabulary	1.3.tip	Def			[MẸO] "안" một âm tiết, chỉ không gian bên trong!		
Lesson9	Vocabulary	1.4	Exam	밖	pak	Ngoài	https://luandai123.github.io/THTH/L9Vo1.4.mp3	https://luandai123.github.io/THTH/L9Vo1.4.png
Lesson9	Vocabulary	1.4.ex	Exam	집 밖에 자동차가 있습니다.	chip pa-kkê cha-đông-tra-ga it-ssưm-ni-ta.	Bên ngoài nhà có ô tô.	https://luandai123.github.io/THTH/L9Vo1.4.ex.mp3	
Lesson9	Vocabulary	1.4.tip	Def			[MẸO] Trái nghĩa với 안(trong)!		
Lesson9	Vocabulary	1.5	Exam	옆	yop	Bên cạnh	https://luandai123.github.io/THTH/L9Vo1.5.mp3	https://luandai123.github.io/THTH/L9Vo1.5.png
